LABOUR;OUTPUT;WAGE;CAPITAL,,,
75;6,342000008;46,70666504;34,66500092
294;29,13999939;55,32653046;78,44200134
55;2,834523916;51,24614716;0,235551
44;2,943000078;58,56818008;0,667999983
49;7,18900013;84,18367004;12,7670002
244;8,298000336;30,2090168;0,289999992
1387;130,4049988;90,77649689;81,84400177
154;14,71899986;52,90909195;3,632999897
117;5,171000004;37,17948532;0,629000008
873;92,09400177;54,38144302;36,84799957
787;62,33800125;74,83863068;20,3010006
66;2,950000048;47,10606003;0,279000014
12;34,03699875;294,1666565;176,679932
58;3,157000065;34,13793182;3,676000118
296;15,76799965;39,92229843;9,6799984
150;5,947000027;36,64666748;0,777999997
16;0,901000023;26,6875;1,281999946
251;9,857999802;31,76095581;7,504000187
14;0,819999993;54,5;0,54000001
30;1,202000022;37,83333206;0,41000001
49;2,563999891;35,8571434;0,137999997
8778;127,8280029;11,06117535;63,3409996
20;1,149000049;34,40000153;4,83000183
150;6,015999794;35,84000015;2,1699996
16;0,193000004;9,25;0,68999998
20;0,952178001;43,20795059;0,444391012
13;0,209000006;13,61538506;0,44
14;0,166730002;9,506785393;0,33397999
287;9,430999756;25,63763046;4,171999931
113;5,250999928;32,45132828;11,80900002
67;3,592999935;41,79104614;0,602999985
180;11,55799961;48,02222061;6,901000023
1330;85,58799744;49,77518845;27,7500076
55;1,904999971;28,0363636;0,48300001
83;3,601999998;29,21686745;0,614000022
100;3,732000113;28,54000092;2,269000053
64;14,79500008;58,359375;133,5749969
82;1,809000015;20,87804794;0,57099998
45;6,100999832;42,91110992;60,11600113
31;1,684000015;32,61290359;1,322000027
70;2,29399991;24,97142792;1,838000059
113;5,485000134;42,69911575;1,475999951
38;10,01500034;54,36841965;93,76000214
80;5,931000233;57,32500076;7,177999973
74;10,85999966;47,17567444;20,55800056
661;39,60699844;52,5839653;11,27400017
66;3,926000118;50,01515198;2,588999987
11;1,378000021;49;0,458000004,
119;4,846000195;35,8907547;0,800000012
94;2,367000103;21,63829803;0,612999976
37;1,341693997;41,89202881;1,4999995
6;0,372999996;51,66666794;0,134000003
26;1,406808019;33,80680847;0,738169014
3623;249,970993;51,70853043;153,4299927
92;9,602000237;43,92391205;5,941999912
269;10,07900047;28,69888496;7,300000191
212;25,3579998;56,01415253;34,18999863
127;7,618999958;50,20472336;0,626999974
128;7,236000061;46,640625;2,436000109
7;0,317999989;35;0,237000003,
158;10,27299976;48,98101425;11,31299973
56;11,07199955;56,32143021;113,663002
22;6,478000164;62,59090805;67,2999878
115;5,699999809;38,3217392;1,447999954
140;11,07699966;64,42857361;2,368000031
2513;201,9400024;59,73935699;196,3309937
80;8,241999626;38,40000153;35,44200134
172;8,526000023;41,79069901;10,20300007
17;0,537999988;45,17647171;0,338
51;2,963000059;49,39215851;0,629999995
60;6,157999992;43,66666794;19,50900078
195;10,98400021;48,9743576;3,542000055
27;1,122438908;31,9766674;2,741795063
64;2,887000084;37,609375;0,72299999
159;10,63899994;37,2389946;17,8939991
37;2,059999943;36,45946121;9,144000053
101;4,81799984;40,04950333;0,130999997
267;15,13199997;50,28839111;3,344000101
134;5,004000187;22,61940384;4,125999928
2453;151,4420013;40,92743683;51,84899902
202;6,06799984;22,78712845;3,132999897
169;9,583999634;40,18343353;3,694000006
223;13,5880003;50,68610001;9,255999565
14;1,238999963;47,2142868;2,941999912
92;2,184999943;31,83695602;0,640999973
186;8,508000374;37,76343918;8,494000435
25;1,516000032;50,75999832;0,210999995
305;18,15399933;64,50819397;4,105999947
127;4,586999893;35,0866127;0,647000015
13;2,582000017;68,15384674;3,267999887
2391;181,3090057;24,66206551;53,8219986
157;8,991000175;46,47770691;2,132999897
37;2,801000118;60,97297287;2,369999886
551;31,22999954;43,69509888;5,204999924
6124;485,9819946;65,98905945;3235,352051
92;4,622000217;36,68478394;6,209000111
39;3,111999989;52,0256424;0,319000006
2974;415,0490112;63,71452713;365,6749878
147;9,258000374;55,27891159;2,696000099
1523;148,9409943;55,29021835;273,3259888
366;30,55599976;59,31967163;26,5340004
168;10,63799953;53,5357132;10,35299969
64;9,534000397;71,328125;1,368999958
91;1,49000001;44,47252655;2,207999945
1801;304,1830139;88,37201691;307,7820129
132;7,940000057;57,21212006;1,636000037
255;15,36100006;57,2156868;3,549999952
106;8,56099987;53,60377502;3,698999882
67;5,760000229;81,25373077;0,264999986
530;38,99599838;62,77735901;13,98200035
291;22,48600006;58,71477509;7,295000076
188;10,5;44,11170197;5,513000011
31;2,371000051;43,19355011;6,775000095
534;106,0429993;72,64231873;144,1159973
425;34,22800064;53,28705978;5,989999771
61;14,33899975;35,09836197;160,3800049
529;38,1629982;56,96219254;49,15800095
100;5,420000076;38,52999878;2,270999908
24;8,49600029;65,04166412;74,19499969
50;4,563000202;62,93999863;0,216000006
26;10,15999985;61;107,139999,
69;17,39599991;50,89855194;168,6040039
53;7,287000179;132,35849;0,921000004
35;2,197999954;41,1428566;1,118999958
38;4,478000164;65,60526276;0,922999978
48;14,59500027;73,91666412;146,1300049
19;1,225000024;47,10526276;0,173999995
20;5,326000214;55,84999847;48,91999817
37;8,777000427;29,16216278;85,6740036
16;5,915999889;60,5625;65,98899841
176;25,02400017;73,80113983;35,86600113
27;1,480999947;40,33333206;0,108000003
11;8,812000275;77,09091187;104,25
284;54,43299866;76,52465057;211,3659973
48;4,744999886;11,6875;49,82899857
134;40,02399826;62,1417923;6,581999779
480;18,45199966;35,63750076;17,37899971
9;1,707000017;43;25,20400047,
126;5,129000187;33,97618866;3,3999949
111;8,774999619;65,67567444;22,399971
10;1,277999997;68,90000153;0,270999998
95;6,061999798;61,13684082;0,351999998
244;29,3390007;51,85245895;10,9630003
13;2,732000113;79,53845978;0,90000004
150;9,621999741;60,56000137;1,231999993
12;2,042999983;34;4,956999779,
836;75,34999847;62,14832687;277,1640015
10;1,199000001;59,5;0,13
22;2,338999987;71,1818161;0,418000013
78;8,668000221;63,94871902;9,81400013
42;2,585000038;58,23809433;0,263000011
585;67;63,24786377;37,,
21;1,590999961;41,42856979;0,115000002
639;53,18799973;69,63067627;22,13899994
364;23,67099953;55,87911987;9,187999725
25;1,059999943;35;0,279000014,
8;0,769999981;58,25;0,995000005
726;31,11199951;33,81267166;21,23399925
16;1,192999959;62,75;0,203999996
47;1,353999972;22,61702156;0,333000004
81;7,074999809;74,40740967;12,36600018
890;60,47000122;62,45730209;8,309000015
212;16,92300034;75,31604004;3,69000006
48;15,58300018;69,3125;0,768999994
6;0,297215998;40,32849884;0,67659996
613;20,03899956;64,49918365;104,1380005
1167;74,04100037;48,91688156;44,93700027
13;0,723497987;53,9617691;0,14
139;13,54599953;95,68345642;0,377000004
68;193,5140076;160,9558868;2556,503906
668;370,8989868;188,0583801;571,4240112
460;43,18799973;64,11304474;40,73899841
22;1,370036006;57,23077393;0,72397001
286;11,84000015;40,3041954;0,493000001
132;8,690999985;58,59848404;0,97299999
13;0,59009999;34,49446106;0,25314799
1748;161,5319977;62,50743866;75,88999939
19;0,816510975;40,49236679;0,4921
7;92,06400299;10852,85742;2735,235107
51;3,368853092;69,45098114;0,653006971
205;6,089000225;27,61951256;3,819000006
50;3,447000027;63,24000168;1,641000032
180;14,82600021;65,01667023;3,153000116
246;21,14599991;75,00813293;5,354000092
13;1,917999983;59,46154022;0,163000003
426;30,76300049;63,58216095;29,83300018
756;123,2610016;81,83200836;174,9380035
4041;608;111,3585739;998,,
19;1,911000013;48,05263138;1,411999941
60;1,812999964;27,86666679;0,314999998
50;2,450860977;56,2355423;1,985999942
2661;266,4549866;61,43066406;551,7030029
119;4,116000175;24,61344528;12,909996
22;1,434999943;58,40909195;1,529999971
105;8,967000008;49,75238037;6,538000107
812;26,24099922;22,57266045;123,3759995
44;6,916999817;46,88636398;46,46900177
1625;124,1360016;56,85292435;34,76200104
422;21,83799934;42,4526062;10,86999989
146;13,4460001;55,39725876;63,97200012
38;2,18334794;42,94271088;0,414999992
254;19,8409996;47,86220551;8,911999702
248;12,19499969;34,66128922;9,706000328
43;3,045000076;64,2558136;1,199000001
57;3,157999992;49,71929932;0,593999982
300;18,48600006;55,80333328;4,481999874
32;3,851000071;47,78125;0,107000001
752;49,39500046;47,59574509;20,72800064
58;24,07099915;339,2241516;5,89000225
61;3,229000092;39,21311569;1,37999988
60;3,989467144;53,16318512;3,746999979
1151;109,6340027;65,71589661;35,3499985
56;2,868000031;41,1071434;0,143000007
18;1,226745963;52,62010956;0,127581999
21;0,960555971;36,9726181;0,87081999
69;4,928999901;67,78260803;0,209000006
18;6,022999763;82,72222137;59,5400085
86;4,477000237;49,8255806;0,442000002
828;79,17299652;66,13526917;196,8480072
117;4,386000156;27,88888931;2,614000082
173;17,4470005;57,87283325;18,8939991
165;10,7510004;46;6,352000237,
209;4,834000111;17,31579018;2,322999954
101;7,078999996;62,06930542;1,424000025
34;3,273000002;59,23529434;13,93900013
8;12,36200047;443,75;100,612999
97;9,020999908;62,11340332;50,56000137
411;37,10200119;61,16788483;30,49300003
1376;39,08599854;23,7899704;11,40999985
162;7,552999973;42,14814758;0,763999999
38;2,023999929;42,5263176;1,161999941
9;0,594841003;35,40155792;0,43060999
39;1,38112402;13,65910244;2,517999887
275;15,54800034;54,20363617;17,24900055
36;2,278462887;48,24330521;1,54957032
93;7,627999783;60,89247131;9,703000069
177;11,20800018;39,44067764;15,68999958
479;29,93099976;52,13361359;53,86800003
14;0,460722983;33,15942764;0,146773994
414;27,12700081;58,52415466;22,84000015
84;3,882999897;38,22618866;4,613999844
259;19,68600082;75,47490692;0,915000021
51;2,50999999;43,82352829;0,305000007
38;11,70699978;117,8684235;92,87799835
35;2,145999908;42,8571434;0,693000019
372;9,623999596;21,80913925;2,312999964
8;1,40199995;71,25;0,55
153;7,039000034;50,43790817;1,238000035
25;4,377999783;57,79999924;14,83199978
92;5,081999779;50,63043594;0,28999999
21;2,361999989;54,42856979;0,181999996
37;1,555999994;53,32432556;0,903999984
23;3,362999916;71,17391205;14,77299976
203;11,125;44,98029709;1,73300004
46;3,36500001;70,30434418;0,107000001
98;11,9659996;76,73469543;0,345999986
147;14,08500004;85,5102005;3,364000082
3664;166,4859924;35,79285049;108,80032
10;4,392000198;62,09999847;18,93199921
49;2,124000072;39,55102158;0,108000003
546;41,77700043;61,46703339;57,75299835
40;0,674530029;14,41322517;0,252243996
526;46,28699875;66,52661896;41,99000168
397;9,87100029;48,38035202;32,49499893
239;16,63800049;58,35146332;2,950000048
181;12,63700008;65,3591156;3,240999937
28;1,202000022;37,75;0,74000001
189;8,677000046;44,44973373;0,84799999
28;2,232627869;60,47239304;0,407000005
288;14,86800003;38,37152863;14,17599964
321;23,96199989;48,46728897;19,47100067
60;8,123999596;58,18333435;0,119999997
193;18,45199966;63,082901;25,8920002
1421;117,4219971;63,0802269;16,15800095
1045;109,5619965;70,06124115;134,302002
25;8,329000473;58,43999863;4,988999844
256;16,76000023;59,1484375;21,9109993
2728;182,576004;67,68254852;895,1550293
10;0,472273976;35,08890152;0,409000009
423;34,56100082;68,6312027;21,4810009
134;12,31700039;45,6716423;1,475999951
109;2,644999981;18,52293587;0,294999987
199;15,83399963;38,05527496;24,5189991
90;3,421999931;35,2555542;0,21
34;1,25999999;30,55882263;0,64200002
8;0,244000003;18,625;0,662
137;7,114999771;38,81021881;3,322999954
2170;12,27900028;4,045161247;12,50699997
340;17,21299934;32,60293961;16,27099991
55;2,161000013;39,96363449;0,558000028
699;51,85499954;43,8183136;100,927002
10;0,577000022;46,70000076;0,232999995
76;3,947999954;33,17105103;0,26699999
9656;740,8400269;58,04039001;382,230103
115;9,406000137;66,10434723;5,657000065
36;14,11299992;56,44444275;100,2050018
6;0,296000004;20,83333397;0,179000005
1407;96,81500244;59,64036942;161,1320038
168;5,349999905;19,0714283;13,51900005
566;32,28900146;47,61130905;49,4800034
235;4,768000126;19,77446747;0,296000004
1409;219,4700012;68,96096802;313,3900146
21;3,917999983;114,0952377;42,99900055
89;8,352000237;77,91011047;1,51699996
100;7,447999954;49,33000183;1,389000058
147;7,912000179;39,83673477;3,167000055
45;2,24000001;41,17777634;1,927999973
357;23,24900055;45;98,1100159,
116;5,999000072;39,32758713;1,917000055
643;44,92900085;65,49766541;10,31799984
211;13,50300026;56,21326828;10,29899979
93;5,039000034;33,35483932;12,69699955
87;4,27699995;33,29885101;3,595000029
19;0,977999985;37,05263138;0,842999995
399;21,82500076;50,48120117;11,18599987
136;6,452000141;46,06617737;3,315000057
92;2,238291025;22,09924889;0,423000008
33;2,441999912;72,57575989;0,97999997
270;10,71100044;15,84074116;49,45100021
36;17,47900009;72,1111145;0,615999997
18;0,999000013;35,11111069;1,843000054
90;5,892000198;38,55555725;10,48499966
59;4,900000095;41,81356049;9,953000069
115;10,97999954;61,84347916;0,393999994
36;1,565999985;39,52777863;1,532999992
23;0,391000003;17,91304398;0,50999999
110;5,953999996;46,67272568;1,289000034
14;0,800592005;37,44792938;0,233840004
107;11,34399986;67,70093536;34,22600174
6782;385,2090149;49,67531586;159,4389954
1268;79,20800018;54,92507935;30,39599991
154;7,037000179;35,98051834;1,837000012
271;13,35700035;43,53874588;2,97300005
212;11,35400009;44,12264252;2,375
312;24,01300049;44,16025543;9,18900013
73;2,904999971;22,52054787;0,507000029
214;11,84700012;45,34112167;1,422000051
151;9,354999542;43,54304504;0,68999998
88;7,234000206;50,11363602;0,456
20;0,935099006;39,71849823;0,4
80;3,009000063;31,35000038;1,356999993
92;2,757999897;25,847826;2,99000001
25;2,500999928;42,31999969;1,8099997
129;6,285999775;42,86821747;0,419
191;15,51299953;58,1099472;10,46000004
7;1,032999992;79,2857132;0,243000001
54;1,696869969;22,69059181;1,343999982
124;11,01599979;41,31451797;5,909999847
29;2,049000025;31,03448296;1,42900002
35;1,687000036;51,02857208;3,602999926
10;1,758000016;71,30000305;16,23999977
140;8,538999557;45,62857056;3,628999949
45;2,457999945;42,2444458;0,289000005
81;3,552999973;43,87654495;0,197999999
81;5,201000214;42,13580322;1,327000022
34;11,23499966;124,4411774;71,
51;7,426000118;30,45098114;79,63700104
442;11,09799957;22,57692337;0,324999988
58;3,198999882;44,65517426;1,179999948
240;8,743000031;32,38750076;3,6000042
26;0,987999976;29,80769157;0,39000001
61;4,267000198;37,26229477;14,12800026
28;3,911999941;71,2142868;1,444000006
236;17,56699944;46,1991539;14,49300003
25;0,600000024;26,28000069;0,7
9;0,356000006;33,33333206;0,35
3026;188,3699951;59,92035675;307,7149963
452;28,28800011;36,32964706;56,53699875
68;4,078999996;52,07352829;1,116999984
109;5,5;42,98165131;2,191999912
66;1,674999952;22,439394;0,207000002
213;12,67599964;45,52582169;3,727999926
52;2,430999994;32,21154022;10,81499958
47;5,353000164;40,57446671;23,44300079
10;0,192548007;18,85449982;0,2
188;11,19699955;44,25;5,380000114
63;2,871999979;33,95238113;1,360000014
32;1,88499999;41,59375;0,451999992
127;6,56400013;50,67716599;1,845000029
66;6,043000221;57,46969604;14,91499996
23;1,376999974;43,30434799;0,851000011
41;2,22300005;35,95121765;0,74000001
17;0,550999999;31,94117737;0,37999999
129;8,704999924;56,03100586;12,34000015
9;0,310000002;23,66666603;0,1
179;11,03800011;45,27933121;3,709000111
19;1,195000052;33;0,395999998,
7;0,300000012;38,2857132;0,96000001
924;70,75299835;49,27381134;25,92000008
37;2,727999926;65,24324036;0,165999994
55;2,22300005;32,43636322;0,893000007
114;9,93200016;50,86841965;9,1099968
105;4,452000141;40,72380829;0,93000002
11;0,656000018;48,54545593;0,52999999
446;32,2879982;47,97982025;46,20000076
379;25,51600075;48,08707047;33,9090004
117;7,635000229;35,3418808;10,25800037
1215;29,11400032;14,41316891;32,23400116
658;29,50900078;36,14893723;22,3010006
448;20,71199989;35,125;20,73800087
300;11,92099953;40,14666748;7,221000195
143;8,31499958;46,48950958;3,582999945
504;56,67399979;31,46031761;36,50899887
297;17,41200066;47,95286179;36,15200043
11;7,044000149;169,5454559;59,10400009
56;13,79500008;61;145,6629944,
39;3,023000002;65,07691956;0,71999997
249;20,1609993;49,90361404;11,8300018
224;21,91300011;58,3080368;21,56200027
102;5,889999866;47,91176605;3,513999939
1624;44,69800186;22,27647781;16,4800034
59;2,976000071;35,44067764;0,232999995
32;1,059850931;26,97215652;0,446999997
61;5,294000149;63,27869034;2,742000103
116;6,368000031;45,03448105;4,767000198
245;16,61599922;55,47346878;18,4000092
7;0,322301;27,5362854;1,345729947
17;18,62000084;579,1176758;35,97100067
56;2,974999905;39,8392868;0,828999996
385;29,56500053;40,83376694;25,2140007
347;11,87800026;29,57060432;24,3390007
1029;15,65600014;14,60738564;0,921999991
16;0,463;25,625;0,126000002
34;6,199999809;57,61764526;47,88199997
26;1,420384049;49,51280975;0,416011989
296;16,24200058;51,32094574;6,18000126
429;16,30999947;52,82517624;11,5170002
434;65,27700043;64,80875397;123,4670029
169;7,478000164;29,21893501;7,34800005
69;8,644000053;34,11594391;29,63800049
18;1,187999964;42,61111069;0,92900002
313;37,45500183;54,12459946;79,14600372
313;14,23700047;36,24920273;19,2859993
274;21,69499969;57,36131287;14,93599987
405;32,75099945;46,89135742;29,60700035
209;10,61299992;42,62679291;9,770000458
50;3,808000088;38,65999985;1,11500001
78;8,350000381;62,41025543;0,925999999
550;27,75200081;37,40727234;26,35499954
43;2,648802042;49,79702377;1,580000043
329;27,91200066;57,65045547;14,54500008
60;6,086999893;63,45000076;3,19000053
322;20,63800049;56,14906693;16,21899986
2467;216,7449951;77,62747955;124,3499985
67;2,509000063;34,43283463;1,409000039
2185;153,8840027;55,9688797;205,197998
86;5,354000092;49,34883881;21,75900078
495;29,62700081;46,63838196;22,89500046
291;24,46800041;50,07559967;16,18300056
656;33,78099823;36,27134323;20,55900002
139;2,046999931;15,19424438;2,513999939
511;34,61800003;52,56947327;66,40799713
73;2,931256056;37,60662842;1,296000004
91;18,68700027;53,61538315;10,17199993
62;3,036999941;38,77419281;2,13999939
166;14,17199993;38;27,13199997,
63;3,308000088;36,38095093;0,179000005
67;3,003999949;34,62686539;2,289999962
219;10,22200012;41,30136871;5,460999966
93;4,269000053;47,38709641;2,46600008
98;4,663000107;39,51020432;0,488999993
222;8,770999908;23,40090179;4,500999928
51;2,190999985;31,13725471;0,200000003
27;13,7130003;44,77777863;37,8370018
